kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,ÖZEL,2022/358,10/5/2023,ORT-HOS SAĞLIK HİZMETLERİ TİC. LTD. ŞTİ.,ÖZEL MEDİSUN HASTANESİ,ANKARA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-106,45 GÜN,10/16/2023,,
OTOKLAV,DMO,2022/490,1/12/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN 19 MAYIS ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,SAMSUN,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-003,65 GÜN,3/18/2023,,
OTOKLAV,DMO,2022/491,1/26/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ İSTANBUL TIP FAKÜLTESİ,İSTANBUL,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-010,60 GÜN,3/27/2023,,
OTOKLAV,DMO,2022/492,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,NİĞDE İL SAĞLIK MÜDÜRLÜĞÜ (HATAY İÇİN),HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-026,60 GÜN,4/24/2023,,
OTOKLAV,DMO,2022/494,3/9/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,SAMSUN,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-039,65 GÜN,5/13/2023,,
OTOKLAV,DMO,2022/495,5/12/2023,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KIRIKKALE ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,KIRIKKALE,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-070,60 GÜN,7/11/2023,,
OTOKLAV,DMO,2022/496,5/12/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,DİYARBAKIR ÇERMİK DEVLET HASTANESİ,DİYARBAKIR,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-071,65 GÜN,7/16/2023,,
OTOKLAV,DMO,2022/497,8/9/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ REKTÖRLÜĞÜ,TEKİRDAĞ,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-095,65 GÜN,10/13/2023,,
OTOKLAV,İHALE,2022/498,6/6/2023,ERCİYES ÜNİVERSİTESİ İDARİ VE MALİ İŞLER BAŞKANLIĞI,ERCİYES ÜNİVERSİTESİ Sağlık Uygulama ve Araştırma Merkezi Müdürlüğü,KAYSERİ,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-075,65 GÜN,8/10/2023,,
OTOKLAV,DMO,2022/499,2/26/2024,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR ATATÜRK EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-107,65 GÜN,4/26/2024,,
OTOKLAV,DMO,2022/500,10/13/2023,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA AĞIZ VE DİŞ SAĞLIĞI HASTANESİ,KONYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-110,60 GÜN,12/12/2023,,
OTOKLAV,DMO,2023/001,1/26/2023,DMO ERZURUM İRTİBAT BÜROSU,AĞRI İL ÖZEL İDARESİ -TAŞLIÇAY DEVLET HASTANESİ,AĞRI,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-009,65 GÜN,4/1/2023,,
OTOKLAV,YURTDIŞI,2023/002,2/1/2023,ALYANS MEDİKAL TİC. LTD. ŞTİ.,AZERBAYCAN,AZERBAYCAN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-011,65 GÜN,2/28/2023,,
OTOKLAV,ÖZEL,2023/128,2/1/2023,KOL İNŞAAT TİCARET SAN. VE TURİZM LTD. ŞTİ.,AMASYA ÖZEL ATAŞEHİR HASTANESİ,AMASYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-057,65 GÜN,3/2/2023,,
OTOKLAV,ÖZEL,2023/004,1/10/2023,EREN TIBBİ CİHAZLAR İTH.İHR. SAN. VE TİC. LTD. ŞTİ.,MERSİN ÖZEL GÖZ HASTANESİ,ADANA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-002,20 GÜN,1/30/2023,,
OTOKLAV,YURTDIŞI,2023/005,1/18/2023,KIMA HEALT PARTNER - DAKAR,DAKAR SENAGAL,SENAGAL,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-004,65 GÜN,1/31/2023,,
OTOKLAV,YURTDIŞI,2023/006,1/18/2023,BÜNYAMİN FİLİK,RUANDA,RUANDA,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-005,65 GÜN,1/31/2023,,
OTOKLAV,DMO,2023/007,2/24/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,ŞIRNAK İL SAĞLIK MÜDÜRLÜĞÜ – ŞIRNAK ADSM,ŞIRNAK,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-031,60 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/008,6/8/2023,KABUL EMN HOSP,AFGANİSTAN,AFGANİSTAN,GOLDBERG 675 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2023/01-077,65 GÜN,7/15/2023,,
OTOKLAV,YURTDIŞI,2023/009,7/24/2023,RUSYA,RUSYA,RUSYA,GOLDBERG 675 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2023/01-087,65 GÜN,8/23/2023,,
OTOKLAV,YURTDIŞI,2023/010,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2023/01-088,65 GÜN,9/5/2023,,
OTOKLAV,DMO,2023/012,12/26/2022,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,MEHMET AKİF ERSOY ÜNİVERSİTESİ İDARİ VE MALİ İŞLER DAİRESİ BAŞKANLIĞI,BURDUR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-001,60 GÜN,2/24/2023,,
OTOKLAV,DMO,2023/014,1/26/2023,DMO ERZURUM İRTİBAT BÜROSU,AĞRI İL ÖZEL İDARESİ -DOĞU BEYAZIT ADSM,AĞRI,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-008,65 GÜN,4/1/2023,,
OTOKLAV,ÖZEL,2023/015,12/14/2022,ÖZEL DENİPOL HASTANESİ,ÖZEL DENİPOL HASTANESİ,DENİZLİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-013,65 GÜN,2/17/2023,,
OTOKLAV,ÖZEL,2023/016,12/14/2022,ÖZEL DENİPOL HASTANESİ,ÖZEL DENİPOL HASTANESİ,DENİZLİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-014,65 GÜN,2/17/2023,,
OTOKLAV,DMO,2023/017,2/20/2023,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,DÜZCE ATATÜRK DEVLET HASTANESİ,DÜZCE,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-024,65 GÜN,4/26/2023,,
OTOKLAV,DMO,2023/018,2/23/2023,DMO VAN İRTİBAT BÜROSU,HAKKARİ İL SAĞLIK MÜDÜRLÜĞÜ - YÜKSEKOVA DEVLET HASTANESİ,HAKKARİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-027,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/019,2/23/2023,DMO VAN İRTİBAT BÜROSU,HAKKARİ İL SAĞLIK MÜDÜRLÜĞÜ - YÜKSEKOVA DEVLET HASTANESİ,HAKKARİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-028,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/020,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,ŞANLIURFA İL SAĞLIK MÜDÜRLÜĞÜ - ŞANLIURFA ADSM,ŞANLIURFA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-029,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/021,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,ŞANLIURFA İL SAĞLIK MÜDÜRLÜĞÜ - ŞANLIURFA ADSM,ŞANLIURFA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-030,65 GÜN,4/29/2023,,
OTOKLAV,REVİZYON,2023/093,2/1/2023,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,AKSARAY,STR,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,REVİZYON,65 GÜN,2/28/2023,,
OTOKLAV,REVİZYON,2023/095,2/1/2023,HATAY KIRIKHAN DEVLET HASTANESİ,HATAY KIRIKHAN DEVLET HASTANESİ,HATAY,STR,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,REVİZYON,65 GÜN,2/28/2023,,
OTOKLAV,ÖZEL,2023/129,2/1/2023,KOL İNŞAAT TİCARET SAN. VE TURİZM LTD. ŞTİ.,AMASYA ÖZEL ATAŞEHİR HASTANESİ,AMASYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-058,65 GÜN,5/6/2023,,
OTOKLAV,YURTDIŞI,2023/103,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2023/01-021,65 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2023/104,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2023/01-022,65 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2023/105,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2023/01-023,65 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2023/107,4/6/2023,ALTHIQALAYN HOSPİTAL,IRAK,IRAK,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-055,90 GÜN,7/5/2023,,
OTOKLAV,YURTDIŞI,2023/109,2/23/2023,ROMANYA,ROMANYA,ROMANYA,STR 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-025,65 GÜN,2/15/2023,,
OTOKLAV,DMO,2023/110,2/28/2023,DMO MERSİN İRTİBAT BÜROSU,HATAY DÖRTYOL KONTEYNER HASTANESİ(NİĞDE BOR D.H.),HATAY,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-033,65 GÜN,5/4/2023,,
OTOKLAV,DMO,2023/111,2/27/2023,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,ANKARA AKYURT DEVLET HASTANESİ,ANKARA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-034,65 GÜN,5/3/2023,,
OTOKLAV,DMO,2023/113,3/3/2023,DMO MERSİN İRTİBAT BÜROSU,HATAY DEFNE KONTEYNER HASTANESİ (NİĞDE BOR DEVLET HASTANESİ),HATAY,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-035,60 GÜN,3/15/2023,,
OTOKLAV,DMO,2023/114,3/8/2023,DMO MERSİN İRTİBAT BÜROSU,HATAY DEPREM BÖLGESİ DEPO (NİĞDE BOR DEVLET HASTANESİ),HATAY,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-036,65 GÜN,5/12/2023,,
OTOKLAV,DMO,2023/115,3/8/2023,DMO MERSİN İRTİBAT BÜROSU,HATAY DEPREM BÖLGESİ DEPO (NİĞDE BOR DEVLET HASTANESİ),HATAY,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-037,65 GÜN,5/12/2023,,
OTOKLAV,DMO,2023/116,3/8/2023,DMO MERSİN İRTİBAT BÜROSU,HATAY DEPREM BÖLGESİ DEPO (NİĞDE EĞİTİM VE ARAŞTIMA HASTANESİ),NİĞDE,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-038,65 GÜN,5/12/2023,NOT: DEPREM BÖLGESİ İÇİN SİPARİŞ VERİLDİ NİĞDEYE KURULMUŞ.,
OTOKLAV,YURTDIŞI,2023/118,4/6/2023,ALTHIQALAYN HOSPİTAL,IRAK,IRAK,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-056,90 GÜN,7/5/2023,,
OTOKLAV,YURTDIŞI,2023/119,6/20/2023,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-080,65 GÜN,6/5/2023,,
OTOKLAV,YURTDIŞI,2023/120,12/6/2023,LİBYA,LİBYA,LİBYA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-129,65 GÜN,12/12/2023,,
OTOKLAV,YURTDIŞI,2023/121,9/13/2023,FAS,FAS,FAS,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-100,65 GÜN,9/22/2023,,
OTOKLAV,YURTDIŞI,2023/122,11/15/2023,ROMANYA,ROMANYA,ROMANYA,STR 5510 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-124,65 GÜN,11/20/2023,,
OTOKLAV,ÖZEL,2023/125,4/15/2023,ÖZEL EGEKENT HASTANESİ,ÖZEL EGEKENT HASTANESİ,DENİZLİ,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-062,65 GÜN,5/30/2023,,
OTOKLAV,DMO,2023/126,3/16/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,ARTVİN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ARTVİN,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-041,65 GÜN,5/20/2023,,
OTOKLAV,YURTDIŞI,2023/127,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2023/01-048,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/102,4/6/2023,CASPİAN MEDİKAL SAN. VE TİC. LTD. ŞTİ.,AZERBAYCAN,AZERBAYCAN,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-015,30 GÜN,5/6/2023,,
OTOKLAV,YURTDIŞI,2023/003,4/6/2023,CASPİAN MEDİKAL SAN. VE TİC. LTD. ŞTİ.,AZERBAYCAN,AZERBAYCAN,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-012,30 GÜN,5/6/2023,,
OTOKLAV,ÖZEL,2023/130,5/16/2023,HALKBANK FİNANSAL KİRALAMA A.Ş.,ÇAKIRTEPE SAĞLIK HİZMETLERİ VE TURİZM TİC. LTD. ŞTİ. (ÖZEL ÇAKIRTEPE HASTANESİ ÜNYE),ORDU,STR 6610,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-073,60 GÜN,7/15/2023,,
OTOKLAV,YURTDIŞI,2023/131,9/13/2023,FAS,FAS,FAS,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-099,65 GÜN,9/22/2023,,
OTOKLAV,YURTDIŞI,2023/132,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 422 S,422 LT TEK  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-046,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/133,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 422 S,422 LT TEK  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-047,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/134,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-049,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/135,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-050,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/136,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-051,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/137,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-052,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/138,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-053,65 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/139,3/31/2023,ROMANYA -NİCU,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-054,65 GÜN,4/24/2023,,
OTOKLAV,YURTDIŞI,2023/142,4/6/2023,ALTHIQALAYN HOSPİTAL,IRAK,IRAK,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-059,90 GÜN,7/5/2023,,
OTOKLAV,DMO,2023/148,5/11/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,MERZİFON AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AMASYA,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-067,60 GÜN,7/10/2023,,
OTOKLAV,YURTDIŞI,2023/149,9/6/2023,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 422 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-098,65 GÜN,9/26/2023,,
OTOKLAV,DMO,2023/150,9/14/2023,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KARABÜK AĞIZ VE DİŞ SAĞLIĞI HASTANESİ,KARABÜK,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-102,60 GÜN,11/13/2023,,
OTOKLAV,DMO,2023/151,9/28/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,BATMAN ÜNİVERSİTESİ REKTÖRLÜĞÜ (DİŞ HEKİMLİĞİ FAK),BATMAN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-105,65 GÜN,12/2/2023,,
OTOKLAV,DMO,2023/152,5/16/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,DİYARBAKIR İL SAĞLIK MÜDÜRLÜĞÜ (ERGANİ ADSM),DİYARBAKIR,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-072,65 GÜN,7/20/2023,,
OTOKLAV,YURTDIŞI,2023/153,4/19/2023,NİCU-ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-078,65 GÜN,7/20/2023,,
OTOKLAV,DMO,2023/154,10/17/2023,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,MUĞLA SITKI KOCAMAN ÜNİVERSİTESİ DİŞ HEKİMLİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,MUĞLA,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-097,60 GÜN,12/16/2023,,
OTOKLAV,DMO,2023/156,10/19/2023,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,AYDIN NAZİLLİ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AYDIN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-116,65 GÜN,12/23/2023,,
OTOKLAV,DMO,2023/157,10/19/2023,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,AYDIN NAZİLLİ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AYDIN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-117,65 GÜN,12/23/2023,,
OTOKLAV,YURTDIŞI,2023/158,4/19/2023,AZERBEYCAN,AZERBAYCAN,AZERBAYCAN,GOLDBERG 422 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-119,65 GÜN,12/10/2023,,
OTOKLAV,DMO,2023/170,5/2/2023,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ANTALYA BİLİM ÜNİVERSİTESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-063,65 GÜN,7/6/2023,,
OTOKLAV,DMO,2023/172,5/2/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,SANCAKTEPE PROF. DR. İLHAN VARANK EĞİTİM VE ARAŞTIRMA HASTANESİ (ÇEKMEKÖY),İSTANBUL,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-064,60 GÜN,7/1/2023,,
OTOKLAV,ÖZEL,2023/184,5/10/2023,BİOKAN SAĞLIK ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.,KAYSERİ ÖZEL HÜMA HASTANESİ,KAYSERİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-065,65 GÜN,5/12/2023,,
OTOKLAV,ÖZEL,2023/186,5/10/2023,MLP SAĞLIK HİZMETLERİ A.Ş.,MEDİKALPARK ORDU DEVLET HASTANESİ,ORDU,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-066,60 GÜN,7/9/2023,,
OTOKLAV,YURTDIŞI,2023/187,5/10/2023,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-068,65 GÜN,6/10/2023,,
OTOKLAV,YURTDIŞI,2023/188,5/10/2023,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-069,65 GÜN,6/10/2023,,
OTOKLAV,YURTDIŞI,2023/195,2/25/2023,LÜBNAN,LÜBNAN,LÜBNAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-074,65 GÜN,6/23/2023,,
OTOKLAV,DMO,2023/196,7/6/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,BAŞAKŞEHİR AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,İSTANBUL,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-081,65 GÜN,9/9/2023,,
OTOKLAV,ÖZEL,2023/197,6/19/2023,DEMİROĞULLARI SAĞLIK HİZMETLERİ TURİZM TEKSTİL TEMİZLİK TİC.VE SAN LTD.ŞTİ,ÖZEL ÇAĞSU HASTANESİ,BOLU,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-079,65 GÜN,7/14/2023,,
OTOKLAV,YURTDIŞI,2023/202,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-093,65 GÜN,9/5/2023,,
OTOKLAV,ÖZEL,2023/252,7/17/2023,ÇELİK İNŞAAT EMLAK TAAHÜT TİC. LTD. ŞTİ,İNÖNÜ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-082,65 GÜN,8/31/2023,,
OTOKLAV,ÖZEL,2023/254,7/17/2023,ÇELİK İNŞAAT EMLAK TAAHÜT TİC. LTD. ŞTİ,İNÖNÜ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-083,65 GÜN,8/31/2023,,
OTOKLAV,İHALE,2023/255,7/24/2023,TARIM VE ORMAN BAKANLIĞI GIDA VE KONTROL GENEL MÜDÜRLÜĞÜ VETERİNER KONTROL MERKEZ ARAŞTIRMA ENSTİTÜSÜ,VETERİNER KONTROL MERKEZ ARAŞTIRMA ENSTİTÜSÜ MÜDÜRLÜĞÜ,ANKARA,STR 2000 S,2000 LT TEK KAPILI OTOKLAV CİHAZI,2000 LT,2023/01-086,65 GÜN,8/23/2023,,
OTOKLAV,YURTDIŞI,2023/257,8/2/2023,ROMANYA,ROMANYA,ROMANYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-094,65 GÜN,9/5/2023,,
OTOKLAV,DMO,2023/261,10/24/2023,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BALIKESİR DEVLET HASTANESİ,BALIKESİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-118,65 GÜN,12/28/2023,,
OTOKLAV,DMO,2023/262,9/27/2023,DMO MERSİN İRTİBAT BÜROSU,KARAMAN DEVLET HASTANESİ,KARAMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-104,60 GÜN,11/26/2023,,
OTOKLAV,DMO,2023/263,10/6/2023,DMO MERSİN İRTİBAT BÜROSU,KARAMAN DEVLET HASTANESİ,KARAMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-108,60 GÜN,12/5/2023,,
