kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,siparis_durumu,irsaliye_tarihi
Ameliyat_Masasi,DMO,2023/183,2023-05-08,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR BUCA SEYFİ DEMİRSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,ERM 2000 F,AMELİYAT MASASI,,2023/02-022,65 GÜN,2023-07-12,,
Ameliyat_Masasi,DMO,2023/213,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-023,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/214,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-024,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/215,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-025,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/216,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-026,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/217,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-027,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/218,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-028,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/219,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-029,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/220,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-030,70 GÜN,2023-08-25,,
Ameliyat_Masasi,YURTDIŞI,2023/238,2023-07-04,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-031,,2023-07-12,,
Ameliyat_Masasi,YURTDIŞI,2023/239,2023-07-04,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-032,,2023-07-12,,
Ameliyat_Masasi,YURTDIŞI,2023/244,2023-07-18,PAKİSTAN,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-035,,2023-08-17,,
Ameliyat_Masasi,ÖZEL,2023/245,2023-07-19,BAYPARK HASTANESİ,BAYPARK HASTANESİ,İSTANBUL,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-036,,2023-08-17,,
Ameliyat_Masasi,DMO,2023/246,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-040,70 GÜN,2023-12-19,,
Ameliyat_Masasi,YURTDIŞI,2023/247,2023-08-31,IRAK,IRAK,IRAK,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-037,,2023-09-04,,
Ameliyat_Masasi,YURTDIŞI,2023/248,2023-06-13,BRONCAMED SARL,CASABLANCA MOROCCO,CASABLANCA FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2023/02-033,30 GÜN,2023-07-13,,
Ameliyat_Masasi,YURTDIŞI,2023/253,2023-06-13,BRONCAMED SARL,CASABLANCA MOROCCO,CASABLANCA FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2023/02-034,30 GÜN,2023-07-13,,
Ameliyat_Masasi,DMO,2023/274,2023-10-09,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ UYGULAMA VE ARAŞTIRMA HASTANESİ,SİVAS,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-039,60 GÜN,2023-12-08,,
Ameliyat_Masasi,DMO,2023/275,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-041,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/276,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-042,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/277,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-043,70 GÜN,2023-12-19,,
Ameliyat_Masasi,ÖZEL,2023/278,2023-09-15,ÖZEL FLORYA HASTANESİ,ÖZEL FLORYA HASTANESİ,İSTANBUL,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-038,,2023-09-20,,
Ameliyat_Masasi,DMO,2023/279,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-044,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/280,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-045,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/281,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-046,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/282,2023-11-15,DMO ELEZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ UYGULAMA VE ARAŞTIRMA HASTANESİ,SİVAS,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-048,60 GÜN,2024-01-14,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/283,2023-09-12,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,HİBE,2023/335,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),SİVAS DEVLET HASTANESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-049,70 GÜN,2024-02-14,,DMO SİPARİŞİ CİHAZLAR İLE BİRLİKTE HATAY İÇİN ÜRETİLDİ
Ameliyat_Masasi,DMO,2023/336,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-050,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/337,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-051,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/338,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-052,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/339,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-053,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/340,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-054,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/341,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-055,70 GÜN,2024-02-14,,
Ameliyat_Masasi,HİBE,2023/342,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),SİVAS DEVLET HASTANESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-056,70 GÜN,2024-02-14,,DMO SİPARİŞİ CİHAZLAR İLE BİRLİKTE HATAY İÇİN ÜRETİLDİ
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/343,2023-10-11,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/344,2023-10-11,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/345,2023-10-11,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,DMO,2023/388,2023-11-06,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,GİRESUN ÜNİVERSİTESİ PROF.DR.A.İLHAN ÖZDEMİR EĞİTİM VE ARAŞTIRMA HASTANESİ,,ERM 2000 F,AMELİYAT MASASI,,2023/02-047,60 GÜN,2024-01-05,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/389,2023-11-07,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/390,2023-11-07,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/391,2023-11-07,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/392,2023-11-07,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/393,2023-11-07,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/394,2023-11-07,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/395,2023-11-07,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,GOLDBERG 5 S,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/427,2023-11-28,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,ERM 2000 F,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/428,2023-11-28,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,ERM 2000 F,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/429,2023-11-28,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,ERM 2000 F,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,2024 YILINA AKTARILDI,2023/430,2023-11-28,2024 YILINA AKTARILDI,2024 YILINA AKTARILDI,2024 YILANA AKTARILDI,ERM 2000 F,AMELİYAT MASASI,,,,,,
Ameliyat_Masasi,ÖZEL,2022/462,2023-01-16,BAYPARK HASTANESİ,BAYPARK HASTANESİ,İSTANBUL,GOLDBERG 5S  - OBEZ UYUMLU,AMELİYAT MASASI,,2023/02-001,65 GÜN,2023-02-06,,
Ameliyat_Masasi,YURTDIŞI,2022/502,2023-01-18,BRONCAMED,CASABLANCA FAS,FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2023/02-002,66 GÜN,2023-01-31,,
Ameliyat_Masasi,DMO,2022/504,2023-03-28,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,MEHMET AKİF ERSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,BURDUR,ERM 2000 F,AMELİYAT MASASI,,2023/02-004,65 GÜN,2023-06-01,,
Ameliyat_Masasi,DMO,2022/505,2023-03-28,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,MEHMET AKİF ERSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,BURDUR,ERM 2000 F,AMELİYAT MASASI,,2023/02-005,65 GÜN,2023-06-01,,
Ameliyat_Masasi,DMO,2022/506,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA YUNAK HACI İZZET BAYSAL İLÇE DEVLET HASTANESİ,KONYA,ERM 2000 F,AMELİYAT MASASI,,2023/02-010,60 GÜN,2023-07-01,,
Ameliyat_Masasi,DMO,2022/507,2023-05-08,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR BUCA SEYFİ DEMİRSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,ERM 2000 F,AMELİYAT MASASI,,2023/02-020,65 GÜN,2023-07-12,,
Ameliyat_Masasi,DMO,2023/101,2023-03-31,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,TRAKYA ÜNİVERSİTESİ,EDİRNE,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-006,70 GÜN,2023-06-04,,
Ameliyat_Masasi,ÖZEL,2023/132,2023-02-16,ALYANS MEDİKAL,AZERBAYCAN,AZERBAYCAN,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-003,70 GÜN,2023-02-28,,
Ameliyat_Masasi,DMO,2023/140,2023-03-31,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,TRAKYA ÜNİVERSİTESİ,EDİRNE,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-007,70 GÜN,2023-06-04,,
Ameliyat_Masasi,DMO,2023/141,2023-03-31,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,TRAKYA ÜNİVERSİTESİ,EDİRNE,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-008,70 GÜN,2023-06-04,,
Ameliyat_Masasi,ÖZEL,2023/162,2023-04-26,ÖZEL YÜZÜNCÜYIL HASTANESİ,ÖZEL YÜZÜNCÜYIL HASTANESİ,ANKARA,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-009,70 GÜN,2023-04-26,,
Ameliyat_Masasi,DMO,2023/175,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-013,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/176,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-014,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/177,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-015,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/178,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-016,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/179,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-017,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/180,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-018,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/181,2023-05-02,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-019,70 GÜN,2023-07-11,,
Ameliyat_Masasi,DMO,2023/182,2023-05-08,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR BUCA SEYFİ DEMİRSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,ERM 2000 F,AMELİYAT MASASI,,2023/02-021,65 GÜN,2023-07-12,,
Ameliyat_Masasi,DMO,2023/183,2023-05-08,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR BUCA SEYFİ DEMİRSOY EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,ERM 2000 F,AMELİYAT MASASI,,2023/02-022,65 GÜN,2023-07-12,,
Ameliyat_Masasi,DMO,2023/213,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-023,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/214,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-024,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/215,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-025,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/216,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-026,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/217,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-027,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/218,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-028,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/219,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-029,70 GÜN,2023-08-25,,
Ameliyat_Masasi,DMO,2023/220,2023-06-16,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-030,70 GÜN,2023-08-25,,
Ameliyat_Masasi,YURTDIŞI,2023/238,2023-07-04,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-031,70 GÜN,2023-07-12,,
Ameliyat_Masasi,YURTDIŞI,2023/239,2023-07-04,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,BİRLEŞİK ARAP EMİRLİKLERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-032,70 GÜN,2023-07-12,,
Ameliyat_Masasi,YURTDIŞI,2023/244,2023-07-18,PAKİSTAN,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-035,70 GÜN,2023-08-17,,
Ameliyat_Masasi,ÖZEL,2023/245,2023-07-19,BAYPARK HASTANESİ,BAYPARK HASTANESİ,İSTANBUL,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-036,70 GÜN,2023-08-17,,
Ameliyat_Masasi,DMO,2023/246,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-040,70 GÜN,2023-12-19,,
Ameliyat_Masasi,YURTDIŞI,2023/247,2023-08-31,IRAK,IRAK,IRAK,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-037,71 GÜN,2023-09-04,,
Ameliyat_Masasi,YURTDIŞI,2023/248,2023-06-13,BRONCAMED SARL,CASABLANCA MOROCCO,CASABLANCA FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2023/02-033,30 GÜN,2023-07-13,,
Ameliyat_Masasi,YURTDIŞI,2023/253,2023-06-13,BRONCAMED SARL,CASABLANCA MOROCCO,CASABLANCA FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2023/02-034,30 GÜN,2023-07-13,,
Ameliyat_Masasi,DMO,2023/274,2023-10-09,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ UYGULAMA VE ARAŞTIRMA HASTANESİ,SİVAS,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-039,60 GÜN,2023-12-08,,
Ameliyat_Masasi,DMO,2023/275,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-041,70 GÜN,2023-12-19,,
