kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,YURTDIŞI,2023/149,2023-09-06,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 422 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-098,65 GÜN,2023-09-26,,
OTOKLAV,DMO,2023/150,2023-09-14,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KARABÜK AĞIZ VE DİŞ SAĞLIĞI HASTANESİ,KARABÜK,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-102,60 GÜN,2023-11-13,,
OTOKLAV,DMO,2023/151,2023-09-28,DMO DİYARBAKIR İRTİBAT BÜROSU,BATMAN ÜNİVERSİTESİ REKTÖRLÜĞÜ (DİŞ HEKİMLİĞİ FAK),BATMAN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-105,65 GÜN,2023-12-02,,
OTOKLAV,DMO,2023/152,2023-05-16,DMO DİYARBAKIR İRTİBAT BÜROSU,DİYARBAKIR İL SAĞLIK MÜDÜRLÜĞÜ (ERGANİ ADSM),DİYARBAKIR,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-072,65 GÜN,2023-07-20,,
OTOKLAV,YURTDIŞI,2023/153,2023-04-19,NİCU-ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-078,65 GÜN,2023-07-20,,
OTOKLAV,DMO,2023/154,2023-10-17,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,MUĞLA SITKI KOCAMAN ÜNİVERSİTESİ DİŞ HEKİMLİĞİ UYGULAMA VE ARAŞTIRMA MERKEZİ,MUĞLA,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-097,60 GÜN,2023-12-16,,
OTOKLAV,DMO,2023/156,2023-10-19,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,AYDIN NAZİLLİ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AYDIN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-116,65 GÜN,2023-12-23,,
OTOKLAV,DMO,2023/157,2023-10-19,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,AYDIN NAZİLLİ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AYDIN,ERS 6610 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-117,65 GÜN,2023-12-23,,
OTOKLAV,YURTDIŞI,2023/158,2023-04-19,AZERBEYCAN,AZERBAYCAN,AZERBAYCAN,GOLDBERG 422 D,422 LT ÇİFT  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-119,65 GÜN,2023-12-10,,
OTOKLAV,DMO,2023/170,2023-05-02,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ANTALYA BİLİM ÜNİVERSİTESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-063,65 GÜN,2023-07-06,,
OTOKLAV,DMO,2023/172,2023-05-02,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,SANCAKTEPE PROF. DR. İLHAN VARANK EĞİTİM VE ARAŞTIRMA HASTANESİ (ÇEKMEKÖY),İSTANBUL,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-064,60 GÜN,2023-07-01,,
OTOKLAV,ÖZEL,2023/184,2023-05-10,BİOKAN SAĞLIK ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.,KAYSERİ ÖZEL HÜMA HASTANESİ,KAYSERİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-065,65 GÜN,2023-05-12,,
OTOKLAV,ÖZEL,2023/186,2023-05-10,MLP SAĞLIK HİZMETLERİ A.Ş.,MEDİKALPARK ORDU DEVLET HASTANESİ,ORDU,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-066,60 GÜN,2023-07-09,,
OTOKLAV,YURTDIŞI,2023/187,2023-05-10,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-068,65 GÜN,2023-06-10,,
OTOKLAV,YURTDIŞI,2023/188,2023-05-10,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-069,65 GÜN,2023-06-10,,
OTOKLAV,YURTDIŞI,2023/195,2023-02-25,LÜBNAN,LÜBNAN,LÜBNAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-074,65 GÜN,2023-06-23,,
OTOKLAV,DMO,2023/196,2023-07-06,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,BAŞAKŞEHİR AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,İSTANBUL,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-081,65 GÜN,2023-09-09,,
OTOKLAV,ÖZEL,2023/197,2023-06-19,DEMİROĞULLARI SAĞLIK HİZMETLERİ TURİZM TEKSTİL TEMİZLİK TİC.VE SAN LTD.ŞTİ,ÖZEL ÇAĞSU HASTANESİ,BOLU,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-079,65 GÜN,2023-07-14,,
OTOKLAV,YURTDIŞI,2023/202,2023-07-31,ROMANYA,ROMANYA,ROMANYA,STR 75 V,75 LT DİK TİP OTOKLAV CİHAZI VAKUMLU,75 LT,2023/01-093,65 GÜN,2023-09-05,,
OTOKLAV,ÖZEL,2023/252,2023-07-17,ÇELİK İNŞAAT EMLAK TAAHÜT TİC. LTD. ŞTİ,İNÖNÜ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-082,65 GÜN,2023-08-31,,
OTOKLAV,ÖZEL,2023/254,2023-07-17,ÇELİK İNŞAAT EMLAK TAAHÜT TİC. LTD. ŞTİ,İNÖNÜ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-083,65 GÜN,2023-08-31,,
OTOKLAV,İHALE,2023/255,2023-07-24,TARIM VE ORMAN BAKANLIĞI GIDA VE KONTROL GENEL MÜDÜRLÜĞÜ VETERİNER KONTROL MERKEZ ARAŞTIRMA ENSTİTÜSÜ,VETERİNER KONTROL MERKEZ ARAŞTIRMA ENSTİTÜSÜ MÜDÜRLÜĞÜ,ANKARA,STR 2000 S,2000 LT TEK KAPILI OTOKLAV CİHAZI,2000 LT,2023/01-086,65 GÜN,2023-08-23,,
OTOKLAV,YURTDIŞI,2023/257,2023-08-02,ROMANYA,ROMANYA,ROMANYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-094,65 GÜN,2023-09-05,,
OTOKLAV,DMO,2023/261,2023-10-24,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BALIKESİR DEVLET HASTANESİ,BALIKESİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-118,65 GÜN,2023-12-28,,
OTOKLAV,DMO,2023/262,2023-09-27,DMO MERSİN İRTİBAT BÜROSU,KARAMAN DEVLET HASTANESİ,KARAMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-104,60 GÜN,2023-11-26,,
OTOKLAV,DMO,2023/263,2023-10-06,DMO MERSİN İRTİBAT BÜROSU,KARAMAN DEVLET HASTANESİ,KARAMAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-108,60 GÜN,2023-12-05,,
OTOKLAV,DMO,2023/264,2023-10-11,DMO MERSİN İRTİBAT BÜROSU,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ İDARİ VE MALİ İŞLER DAİRE BAŞKANLIĞI,KARAMAN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-109,60 GÜN,2023-12-10,,
OTOKLAV,YURTDIŞI,2023/266,2023-10-18,LLC MK BIO,RUSYA,RUSYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-114,65 GÜN,2023-11-30,,
OTOKLAV,YURTDIŞI,2023/267,2023-08-18,LLC MK BIO,RUSYA,RUSYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-115,65 GÜN,2023-11-30,,
OTOKLAV,DMO,2023/268,2023-11-02,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BALIKESİR SUSURLUK DEVLET HASTANESİ,BALIKESİR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-121,60 GÜN,2024-01-01,,
OTOKLAV,DMO,2023/347,2024-02-26,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR ATATÜRK EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-113,65 GÜN,2024-05-01,,
OTOKLAV,YURTDIŞI,2023/348,2023-10-26,AZERBEYCAN,AZERBAYCAN,AZERBAYCAN,GOLDBERG 300 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-120,65 GÜN,2023-12-10,,
OTOKLAV,DMO,2023/350,2023-11-10,DMO MERSİN İRTİBAT BÜROSU,ADANA ÇUKUROVA ÜNİVERSİTESİ HASTANESİ,ADANA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-125,60 GÜN,2024-01-09,,
OTOKLAV,DMO,2023/349,2023-10-18,DMO MERSİN İRTİBAT BÜROSU,NİĞDE BOR DEVLET HASTANESİ,NİĞDE,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-122,65 GÜN,2023-12-22,,
OTOKLAV,DMO,2023/351,2023-10-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA BEYHEKİM EĞİTİM VE ARAŞTIRMA HASTANESİ,KONYA,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-126,60 GÜN,2023-12-05,,
OTOKLAV,DMO,2023/352,2023-10-13,DMO MERSİN İRTİBAT BÜROSU,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ EĞİTİM VE ARAŞTIRMA HASTANESİ,NİĞDE,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-131,65 GÜN,2023-12-17,,
OTOKLAV,DMO,2023/155,2023-12-01,DMO VAN İRTİBAT BÜROSU,VAN İL SAĞLIK MÜDÜRLÜĞÜ - BAHÇESARAY İLÇE DEVLET HASTANESİ,VAN,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-112,60 GÜN,2024-01-30,,
OTOKLAV,DMO,2023/367,2023-12-13,DMO MERSİN İRTİBAT BÜROSU,MERSİN /TARSUS AÇIK CEZA İNFAZ KURUM MÜDÜRLÜĞÜ,MERSİN,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-135,65,2024-02-16,,
OTOKLAV,DMO,2023/368,2023-12-13,DMO MERSİN İRTİBAT BÜROSU,MERSİN /TARSUS AÇIK CEZA İNFAZ KURUM MÜDÜRLÜĞÜ,MERSİN,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-136,65,2024-02-16,,
OTOKLAV,ÖZEL,2023/159,2023-11-21,ÖZEL SANCAKTEPE HASTANESİ,ÖZEL SANCAKTEPE HASTANESİ,İSTANBUL,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-123,20 GÜN,2023-12-11,,
OTOKLAV,DMO,2023/423,2023-12-04,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR İL SAĞLIK MÜDÜRLÜĞÜ - BERGAMA ADSM,İZMİR,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-128,65 GÜN,2024-02-07,,
OTOKLAV,DMO,2023/433,2023-10-13,DMO MERSİN İRTİBAT BÜROSU,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ EĞİTİM VE ARAŞTIRMA HASTANESİ,NİĞDE,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-132,65 GÜN,2023-12-17,,
OTOKLAV,DMO,2023/331,2023-12-11,DMO MERSİN İRTİBAT BÜROSU,NEVŞEHİR İL SAĞLIK MÜDÜRLÜĞÜ (KOZAKLI DEVLET HASTANESİ),NEVŞEHİR,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-133,65 GÜN,2024-02-14,,
OTOKLAV,ÖZEL,2023/434,2023-12-12,ALTINKOZA ARŞ. GLŞ. DEĞ. ÖZEL SAĞ. HİZ. MED. TİC. A.Ş.,ÖZEL ALTINKOZA HASTANESİ,ADANA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-134,65 GÜN,2024-12-29,,
OTOKLAV,DMO,2023/435,2023-12-15,DMO  BURSA BÖLGE MÜDÜRLÜĞÜ,ÇANAKKALE 18 MART ÜNİVERSİTESİ EĞİTİM VE UYGULAMA HASTANESİ MÜDÜRLÜĞÜ,ÇANAKKALE,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-137,65 GÜN,2024-02-18,,
OTOKLAV,DMO,2023/436,2023-12-15,DMO  BURSA BÖLGE MÜDÜRLÜĞÜ,ÇANAKKALE 18 MART ÜNİVERSİTESİ EĞİTİM VE UYGULAMA HASTANESİ MÜDÜRLÜĞÜ,ÇANAKKALE,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-138,65 GÜN,2024-02-18,,
OTOKLAV,YURTDIŞI,2022/485,2024-02-05,UKRAYNA,UKRAYNA,UKRAYNA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2024/01-022,30 GÜN,2024-03-15,,
OTOKLAV,YURTDIŞI,2022/486,2024-02-05,UKRAYNA,UKRAYNA,UKRAYNA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2024/01-023,30 GÜN,2024-03-15,,
OTOKLAV,YURTDIŞI,2022/514,2024-04-05,SANCAKTEPE ÖZEL BÖLGE HASTANESİ,SANCAKTEPE ÖZEL BÖLGE HASTANESİ,İSTANBUL,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-076,30 GÜN,2024-04-15,,
OTOKLAV,DMO,2023/366,2024-02-26,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,ANKARA GÖLBAŞI ÜLKÜ ULUSOY AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2023/01-103,65 GÜN,2024-05-01,,
OTOKLAV,DMO,2023/354,2024-03-07,DMO MERSİN İRTİBAT BÜROSU,ADANA İL SAĞLIK MÜDÜRLÜĞÜ,ADANA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-005,65 GÜN,2024-05-11,,
OTOKLAV,İHALE,2023/355,2023-12-26,MSB.SHH.İKM.VE BKM.MRK.BŞK.LIĞI,YENİ GİRNE ASKER HASTANESİ,KIBRIS,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-003,90 GÜN,2024-03-25,,
OTOKLAV,YURTDIŞI,2023/360,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-026,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/361,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-027,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/362,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-028,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/363,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-029,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/364,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-030,40 GÜN,2024-02-20,,
OTOKLAV,İHALE,2023/369,2023-12-26,MSB.SHH.İKM.VE BKM.MRK.BŞK.LIĞI,YENİ GİRNE ASKER HASTANESİ,KIBRIS,STR 5512 D,300 LT ÇİFT  KAPILI OTOKLAV CİHAZI,300 LT,2024/01-004,90 GÜN,2024-03-25,,
OTOKLAV,YURTDIŞI,2023/382,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 675,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2024/01-031,40 GÜN,2024-02-20,,
OTOKLAV,DMO,2023/386,2024-02-14,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SİNOP AYRANCIK DEVLET HASTANESİ,SİNOP,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-032,60 GÜN,2024-04-14,,
OTOKLAV,YURTDIŞI,2023/402,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-006,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/403,2023-11-15,NURSA İNŞAAT  ELEKTRONİK TİC. SAN. LTD. ŞTİ.,AKSARAY AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AKSARAY,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-007,20 GÜN,2024-04-30,,
OTOKLAV,YURTDIŞI,2023/404,2023-11-15,NURSA İNŞAAT  ELEKTRONİK TİC. SAN. LTD. ŞTİ.,AKSARAY AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,AKSARAY,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-008,20 GÜN,2024-04-30,,
OTOKLAV,YURTDIŞI,2023/405,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-009,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/406,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-010,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/407,2024-09-05,VITTA SCIENTIFIC -TECNICAL COMPANY,AZERBAYCAN,AZERBAYCAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-011,20 GÜN,2024-09-11,,
OTOKLAV,YURTDIŞI,2023/408,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-012,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/409,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-013,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/410,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-014,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/411,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-015,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/412,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-016,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/413,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-017,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/414,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-018,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2023/415,2024-01-10,FAS,FAS,FAS,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2024/01-019,20 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2024/002,2024-09-25,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2024/01-116,40 GÜN,2024-10-13,,
OTOKLAV,ÖZEL,2024/016,2024-08-12,ETKİN TIBBİ CİHAZLAR,ETKİN TIBBİ CİHAZLAR,İZMİR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2024/01-217,40 GÜN,2024-08-30,,
OTOKLAV,YURTDIŞI,2024/039,2024-01-10,FAS,FAS,FAS,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-077,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2024/041,2024-01-10,FAS,FAS,FAS,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-156,40 GÜN,2024-02-20,,
OTOKLAV,YURTDIŞI,2024/028,2024-02-19,ROMANYA,ROMANYA,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-037,40 GÜN,2024-03-24,,
OTOKLAV,DMO,2024/029,2024-02-26,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,ANKARA GÖLBAŞI ÜLKÜ ULUSOY AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-041,65 GÜN,2024-05-01,,
OTOKLAV,YURTDIŞI,2024/030,2024-02-26,LLC MK BİO,RUSYA,RUSYA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-042,40 GÜN,2024-03-11,,
OTOKLAV,DMO,2024/031,2024-03-05,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ANTALYA İL SAĞLIK MÜDÜRLÜĞÜ,ANTALYA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-047,65 GÜN,2024-05-09,,
OTOKLAV,DMO,2024/032,2024-03-05,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ANTALYA İL SAĞLIK MÜDÜRLÜĞÜ,ANTALYA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-048,65 GÜN,2024-05-09,,
OTOKLAV,YURTDIŞI,2024/034,2024-03-06,NİCU,ROMANYA,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-050,40 GÜN,2024-04-15,,
OTOKLAV,YURTDIŞI,2024/033,2024-03-14,UN,MOLDOVA,MOLDOVA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-060,40 GÜN,2024-04-15,,
OTOKLAV,YURTDIŞI,2024/035,2024-03-14,UN,MOLDOVA,MOLDOVA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-061,40 GÜN,2024-04-15,,
OTOKLAV,YURTDIŞI,2024/036,2024-03-14,UN,MOLDOVA,MOLDOVA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-062,40 GÜN,2024-04-15,,
OTOKLAV,YURTDIŞI,2024/037,2024-03-14,UN,MOLDOVA,MOLDOVA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-063,40 GÜN,2024-04-15,,
OTOKLAV,DMO,2024/038,2024-03-15,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,MUĞLA MARMARİS DEVLET HASTANESİ,MUĞLA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-068,65 GÜN,2024-05-19,SİPARİŞİ GELMEDİ,
OTOKLAV,DMO,2024/026,2024-04-15,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,"
ORDU İL SAĞLIK MÜDÜRLÜĞÜ
",ORDU,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-020,66 GÜN,2024-05-20,6/19/2024 0:00,
OTOKLAV,YURTDIŞI,2024/040,2024-04-27,IRAK MERİVAN MODERN MEDİKAL,IRAK,IRAK,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-082,35 GÜN,2024-05-20,,
OTOKLAV,YURTDIŞI,2024/027,2024-07-03,MEDİKALPARK KOSAVA HASTANESİ,MEDİKALPARK KOSAVA HASTANESİ,KOSAVA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-021,35 GÜN,2024-07-10,,
OTOKLAV,YURTDIŞI,2024/042,2024-07-31,LLC MK BİO,RUSYA,RUSYA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-157,35 GÜN,2024-09-15,,
OTOKLAV,YURTDIŞI,2024/043,2024-07-31,LLC MK BİO,RUSYA,RUSYA,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2024/01-158,35 GÜN,2024-09-15,,
OTOKLAV,ÖZEL,2023/265,2024-03-06,DİYARBAKIR GAZİ YAŞARGİL EĞİTİM VE ARAŞTIRMA HASTANESİ,DİYARBAKIR GAZİ YAŞARGİL EĞİTİM VE ARAŞTIRMA HASTANESİ,DİYARBAKIR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-111,35 GÜN,,,
